product_id,product_name,unit_cost,category,MOQ,lead_time_days
90103,PURPLE FRANGIPANI NECKLACE,2.55,Toys,17,3
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,4.95,Toys,26,3
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,4.95,Home,25,5
35968,Found,0.0,Home,22,2
35965,found,0.0,Stationery,23,3
23550,WRAP ALPHABET POSTER  ,0.42,Stationery,10,5
35965,dotcom,0.0,Stationery,17,2
23341,PINK DINER WALL CLOCK,7.65,Stationery,15,4
22689,DOORMAT MERRY CHRISTMAS RED ,6.75,Gifts,28,5
22339,CHRISTMAS TREE PAINTED ZINC ,0.55,Stationery,16,5
23218,LAUREL STAR ANTIQUE GOLD,1.25,Stationery,22,5
35970,ZINC FOLKART SLEIGH BELLS,1.49,Toys,17,3
M,Manual,4287.63,Toys,25,5
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,1.65,Gifts,12,6
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,1.65,Home,21,4
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,1.65,Home,17,4
M,Manual,550.64,Stationery,26,3
M,Manual,717.23,Gifts,28,5
M,Manual,1592.49,Toys,14,6
M,Manual,611.86,Gifts,20,6
23018,LARGE APOTHECARY MEASURING JAR ,24.96,Gifts,13,3
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,4.13,Toys,12,5
90129D,AMBER GLASS TASSLE BAG CHARM,1.63,Stationery,28,6
DOT,DOTCOM POSTAGE,188.15,Gifts,22,4
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,1.63,Toys,10,4
23013,GLASS APOTHECARY BOTTLE TONIC,8.29,Gifts,18,6
23294,SET OF 6 SNACK LOAF BAKING CASES,2.46,Home,17,2
90011E,AMBER CRYSTAL DROP EARRINGS,2.9,Toys,14,2
90018B,GOLD M.O.P ORBIT DROP EARRINGS,4.15,Toys,19,3
90177D,DROP DIAMANTE EARRINGS PURPLE,2.9,Toys,15,6
90182A,AMBER 3 BEAD DROP EARRINGS,2.9,Stationery,26,3
DOT,DOTCOM POSTAGE,323.05,Gifts,24,2
M,Manual,294.92,Home,21,2
M,Manual,705.45,Stationery,23,6
22548,HEADS AND TAILS SPORTING FUN,1.06,Toys,27,2
22711,WRAP CIRCUS PARADE,0.34,Home,12,3
22048,BIRTHDAY BANQUET GIFT WRAP,0.34,Toys,18,6
22831,WHITE BROCANTE SOAP DISH,2.55,Gifts,20,5
23065,LARGE DECO JEWELLERY STAND,11.15,Gifts,14,5
23066,SMALL DECO JEWELLERY STAND,7.45,Toys,20,2
84402B,PURPLE DRESS JEWELLERY STAND,0.79,Home,16,2
23549,WRAP BIRD GARDEN ,0.42,Home,23,5
23546,WRAP PAISLEY PARK ,0.42,Toys,21,5
16162M,THE KING GIFT BAG 25x24x12cm,0.42,Stationery,22,3
23033,DRAWER KNOB CERAMIC RED,1.25,Stationery,16,4
82583,FBA,0.0,Home,18,2
23168,CLASSIC CAFE SUGAR DISPENSER,3.29,Home,16,5
M,Manual,112.35,Home,12,2
M,Manual,106.4,Home,26,5
20969,RED FLORAL FELTCRAFT SHOULDER BAG,3.39,Gifts,28,5
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,3.39,Gifts,10,3
22905,CALENDAR IN SEASON DESIGN,2.55,Gifts,18,5
22179,SET 10 NIGHT OWL LIGHTS,5.95,Home,12,2
22625,RED KITCHEN SCALES,6.0,Gifts,28,6
M,Manual,451.42,Toys,26,6
84732D,CUTE RABBIT CEATURE SCREEN ,0.39,Toys,20,4
84732B,CUTE BIRD CEATURE SCREEN,0.39,Stationery,14,2
23545,WRAP RED DOILEY,0.42,Toys,12,6
23125,6PC WOOD PLATE SET DISPOSABLE,1.04,Gifts,26,2
23124,18PC WOODEN CUTLERY SET DISPOSABLE,1.04,Toys,15,4
23547,WRAP FLOWER SHOP  ,0.42,Gifts,13,4
23548,WRAP MAGIC FOREST ,0.42,Toys,21,3
22178,VICTORIAN GLASS HANGING T-LIGHT,2.45,Gifts,20,5
DOT,DOTCOM POSTAGE,0.35,Home,11,4
90050,CRACKED GLAZE NECKLACE IVORY,7.07,Gifts,21,3
DOT,DOTCOM POSTAGE,268.05,Gifts,13,3
90130A,WHITE STONE/CRYSTAL EARRINGS,2.9,Toys,21,5
DOT,DOTCOM POSTAGE,252.11,Toys,14,3
DOT,DOTCOM POSTAGE,79.0,Stationery,28,2
DOT,DOTCOM POSTAGE,79.83,Stationery,29,4
20982,12 PENCILS TALL TUBE SKULLS,1.63,Stationery,27,3
23215,JINGLE BELL HEART ANTIQUE SILVER,4.13,Gifts,16,2
DOT,DOTCOM POSTAGE,178.71,Home,21,2
DOT,DOTCOM POSTAGE,233.04,Toys,27,5
20983,12 PENCILS TALL TUBE RED RETROSPOT,1.63,Gifts,13,4
21698,MOCK LOBSTER FRIDGE MAGNET,0.39,Toys,26,4
35637A,IVORY STRING CURTAIN WITH POLE ,1.95,Toys,24,6
35637C,PINK STRING CURTAIN WITH POLE,1.95,Stationery,22,2
84387A,BIRD ON BRANCH CANVAS SCREEN,1.95,Home,15,6
84723,CHERRY BLOSSOM CANVAS ART PICTURE,1.95,Stationery,25,5
23216,LAUREL HEART ANTIQUE GOLD,1.06,Stationery,19,5
23219,LAUREL STAR ANTIQUE SILVER ,1.04,Gifts,11,5
23218,LAUREL STAR ANTIQUE GOLD,1.04,Toys,18,5
23224,CHERUB HEART DECORATION GOLD,0.72,Toys,13,2
23263,SET OF 3 WOODEN HEART DECORATIONS,1.04,Toys,10,6
23270,SET OF 2 CERAMIC PAINTED HEARTS ,1.25,Stationery,22,2
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1.45,Gifts,28,6
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,1.45,Stationery,16,3
23317,BLUE REFECTORY CLOCK ,8.15,Home,15,2
23322,LARGE WHITE HEART OF WICKER,2.55,Toys,17,3
23323,WHITE WICKER STAR ,1.85,Home,20,4
23039,T-LIGHT HOLDER SILVER HEART HANDLE,1.65,Gifts,29,2
23088,ZINC HEART FLOWER T-LIGHT HOLDER,1.04,Home,23,5
23087,ZINC  HEART T-LIGHT HOLDER,1.04,Stationery,20,3
23037,CANDLE HOLDER SILVER MADELINE,1.45,Stationery,20,5
22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1.04,Home,12,5
23034,DRAWER KNOB CERAMIC BLACK,1.25,Stationery,20,5
22948,METAL DECORATION NAUGHTY CHILDREN ,0.72,Stationery,19,4
79144B,PAINTED LIGHTBULB STAR+ MOON,0.37,Toys,22,2
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,0.37,Toys,27,2
85161,ACRYLIC GEOMETRIC LAMP,16.95,Stationery,20,2
16236,KITTY PENCIL ERASERS,0.16,Home,26,4
16238,PARTY TIME PENCIL ERASERS,0.16,Gifts,28,2
23235,BISCUIT TIN VINTAGE LEAF,2.49,Home,23,6
16169E,WRAP 50'S  CHRISTMAS,0.42,Toys,20,4
84341B,SMALL PINK MAGIC CHRISTMAS TREE,0.38,Stationery,27,2
84857B,BLUE MONTE CARLO HANDBAG,1.95,Gifts,22,3
35638B,PINK/BLUE STRING CURTAIN ,1.95,Gifts,29,3
47566,PARTY BUNTING,4.3,Home,24,6
23225,CHERUB HEART DECORATION SILVER ,1.63,Gifts,28,5
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,4.98,Gifts,18,4
21809,CHRISTMAS HANGING TREE WITH BELL,2.46,Home,24,5
22924,FRIDGE MAGNETS LA VIE EN ROSE,1.8,Toys,29,5
DOT,DOTCOM POSTAGE,356.7,Stationery,28,3
23217,LAUREL HEART ANTIQUE SILVER,2.5,Toys,18,6
22504,CABIN BAG VINTAGE RETROSPOT,24.95,Stationery,20,2
23005,TRAVEL CARD WALLET I LOVE LONDON,0.36,Home,10,5
POST,POSTAGE,2.9,Stationery,13,5
23346,SPACEBOY BEAKER,1.25,Toys,15,4
23345, DOLLY GIRL BEAKER,1.25,Gifts,29,2
23347,I LOVE LONDON BEAKER,1.25,Toys,19,3
DOT,DOTCOM POSTAGE,53.54,Toys,20,4
DOT,DOTCOM POSTAGE,75.79,Stationery,28,6
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",10.75,Toys,19,6
23335,EGG FRYING PAN IVORY ,1.85,Home,10,3
23196,VINTAGE LEAF MAGNETIC NOTEPAD,1.25,Toys,13,5
21846,PINK DIAMANTE PEN IN GIFT BOX,8.29,Toys,26,4
22470,HEART OF WICKER LARGE,3.29,Toys,28,6
23015,CORDIAL GLASS JUG,16.63,Home,13,4
46118,FUNKY MONKEY CUSHION COVER,4.13,Stationery,18,2
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,0.83,Toys,28,6
DCGSSBOY,BOYS PARTY BAG,1.25,Stationery,24,5
DCGSSGIRL,GIRLS PARTY BAG,1.25,Home,26,4
DOT,DOTCOM POSTAGE,299.72,Gifts,21,4
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,8.32,Gifts,12,3
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,3.32,Home,28,5
DOT,DOTCOM POSTAGE,135.08,Gifts,26,6
22638,SET OF 4 NAPKIN CHARMS CROWNS ,4.96,Stationery,17,4
DOT,DOTCOM POSTAGE,234.63,Gifts,20,5
23297,SET 40 HEART SHAPE PETIT FOUR CASES,3.29,Stationery,20,5
47566,PARTY BUNTING,5.79,Toys,10,3
84927F,PSYCHEDELIC TILE HOOK,4.13,Toys,15,2
85179C,PINK BITTY LIGHT CHAIN,9.13,Home,11,6
DOT,DOTCOM POSTAGE,162.95,Gifts,13,2
DOT,DOTCOM POSTAGE,6.58,Toys,15,4
22167, OVAL WALL MIRROR DIAMANTE ,0.0,Toys,22,6
POST,POSTAGE,36.5,Stationery,14,2
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,8.29,Gifts,25,5
90128A,PINK LEAVES AND BEADS PHONE CHARM,2.46,Home,20,4
DOT,DOTCOM POSTAGE,151.61,Home,15,4
23347,I LOVE LONDON BEAKER,2.46,Home,11,5
DOT,DOTCOM POSTAGE,122.99,Gifts,23,4
POST,POSTAGE,13.31,Toys,19,4
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2.55,Toys,20,6
23237,SET OF 4 KNICK KNACK TINS LEAF,3.75,Stationery,14,2
23122,PARTY CHARMS 50 PIECES,0.65,Gifts,27,5
79321,CHILLI LIGHTS,4.65,Stationery,27,3
23130,MISTLETOE HEART WREATH GREEN,3.75,Home,20,5
23131,MISTLETOE HEART WREATH CREAM,3.75,Gifts,22,3
23344,JUMBO BAG 50'S CHRISTMAS ,1.79,Toys,21,6
23035,DOORKNOB CERAMIC IVORY,1.45,Stationery,19,3
DOT,DOTCOM POSTAGE,114.62,Stationery,19,4
21383,PACK OF 12 STICKY BUNNIES,1.25,Toys,28,2
23109,PACK OF SIX LED TEA LIGHTS,5.79,Toys,14,2
22803,IVORY EMBROIDERED QUILT ,82.5,Home,27,6
23034,DRAWER KNOB CERAMIC BLACK,3.29,Toys,15,6
23312,VINTAGE CHRISTMAS GIFT SACK,8.29,Toys,29,2
23346,SPACEBOY BEAKER,2.46,Toys,12,6
DOT,DOTCOM POSTAGE,133.3,Gifts,20,5
84984D,ORIENTAL RED CUSHION COVER ,4.65,Toys,11,3
70007,HI TEC ALPINE HAND WARMER,0.79,Gifts,17,3
85152,HAND OVER THE CHOCOLATE   SIGN ,1.66,Toys,19,4
23315,IVORY REFECTORY CLOCK,8.15,Gifts,20,5
23318,BOX OF 6 MINI VINTAGE CRACKERS,2.08,Home,19,4
22945,CHRISTMAS METAL TAGS ASSORTED ,0.72,Toys,10,6
23157,SET OF 6 NATIVITY MAGNETS ,1.85,Toys,29,3
23319,BOX OF 6 MINI 50'S CRACKERS,2.08,Stationery,21,4
23320,GIANT 50'S CHRISTMAS CRACKER,2.49,Home,17,3
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1.85,Toys,12,5
23338,EGG FRYING PAN RED ,1.85,Home,29,3
DOT,DOTCOM POSTAGE,180.5,Stationery,23,5
23106,ZINC HEARTS PLANT POT HOLDER,5.79,Home,24,6
85179C,PINK BITTY LIGHT CHAIN,4.65,Toys,15,2
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,0.32,Stationery,17,6
22171,?,0.0,Toys,28,4
22960,JAM MAKING SET WITH JARS,0.0,Gifts,12,4
21891,TRADITIONAL WOODEN SKIPPING ROPE,1.02,Home,16,3
23197,VEGETABLE MAGNETIC  SHOPPING LIST,1.25,Stationery,23,6
23149,ANTIQUE IVORY WIRE BOWL SMALL,4.96,Stationery,28,5
23345, DOLLY GIRL BEAKER,2.46,Gifts,26,3
90196B,BLACK GEMSTONE NECKLACE 45CM,12.48,Home,23,6
DOT,DOTCOM POSTAGE,185.66,Home,27,5
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,0.38,Toys,20,4
22407,MONEY BOX FIRST AID DESIGN,1.25,Toys,13,3
23109,PACK OF SIX LED TEA LIGHTS,2.49,Toys,11,5
23020,GLASS SONGBIRD STORAGE JAR,12.5,Gifts,13,6
22142,CHRISTMAS CRAFT WHITE FAIRY ,1.25,Home,26,2
M,Manual,4.95,Stationery,26,2
21332,MOROCCAN BEATEN METAL MIRROR,3.95,Home,26,6
M,Manual,0.08,Stationery,29,3
84731,3 BIRDS CANVAS SCREEN,0.39,Home,16,3
23340,VINTAGE CHRISTMAS CAKE FRILL,1.65,Home,21,4
23186,FRENCH STYLE STORAGE JAR CAFE ,1.04,Gifts,22,2
23131,MISELTOE HEART WREATH CREAM,4.15,Toys,10,6
85049E,SCANDINAVIAN REDS RIBBONS,1.06,Stationery,23,6
M,Manual,0.0,Toys,16,2
M,Manual,250.0,Home,19,2
35650,VINTAGE BEAD PINK JEWEL STAND,4.95,Gifts,28,4
DOT,DOTCOM POSTAGE,142.94,Toys,27,3
90019B,GOLD M.O.P ORBIT BRACELET,4.95,Stationery,21,3
23360,SET 8 CANDLES VINTAGE DOILEY,1.95,Gifts,21,4
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,1.95,Gifts,29,4
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1.85,Home,15,3
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,0.82,Gifts,22,4
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,1.25,Toys,21,4
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,0.83,Toys,12,4
23354,6 GIFT TAGS 50'S CHRISTMAS ,0.83,Toys,12,6
23374,RED SPOT PAPER GIFT BAG,0.82,Toys,11,5
20725,LUNCH BAG RED RETROSPOT,8.33,Home,29,3
35970,ZINC FOLKART SLEIGH BELLS,8.33,Toys,12,6
84535B,FAIRY CAKES NOTEBOOK A6 SIZE,0.42,Toys,11,2
22016,Dotcomgiftshop Gift Voucher £100.00,83.33,Gifts,27,2
72134,COLUMBIAN  CUBE CANDLE ,1.63,Gifts,24,2
82483,WOOD 2 DRAWER CABINET WHITE FINISH,7.46,Home,20,5
DOT,DOTCOM POSTAGE,150.59,Toys,28,6
84926D,LA PALMIERA TILE COASTER,2.46,Gifts,27,6
DOT,DOTCOM POSTAGE,119.51,Gifts,12,5
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1.06,Stationery,28,6
22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1.06,Gifts,19,4
20983,12 PENCILS TALL TUBE RED RETROSPOT,0.72,Toys,17,2
20982,12 PENCILS TALL TUBE SKULLS,0.72,Toys,28,5
21986,PACK OF 12 PINK POLKADOT TISSUES,0.25,Home,27,2
23438, RED SPOT GIFT BAG LARGE,1.25,Toys,23,2
21747,SMALL SKULL WINDMILL,1.06,Gifts,11,2
23189,SET OF 12 FORK CANDLES,2.49,Gifts,16,2
23319,BOX OF 6 MINI 50'S CRACKERS,4.96,Stationery,24,4
DOT,DOTCOM POSTAGE,133.06,Stationery,16,4
84963B,BLUE PAINTED KASHMIRI CHAIR,49.95,Home,27,6
23313,VINTAGE CHRISTMAS BUNTING,4.15,Gifts,10,3
23349,ROLL WRAP VINTAGE CHRISTMAS,1.25,Toys,20,5
23350,ROLL WRAP VINTAGE SPOT ,1.25,Home,12,4
23438,GIFT BAG LARGE SPOT ,1.25,Toys,10,6
23352,ROLL WRAP 50'S RED CHRISTMAS ,1.25,Home,15,2
23351,ROLL WRAP 50'S CHRISTMAS,1.25,Stationery,19,2
23236,STORAGE TIN VINTAGE DOILEY ,5.79,Gifts,25,3
DOT,DOTCOM POSTAGE,141.5,Gifts,11,4
22096,PINK PAISLEY SQUARE TISSUE BOX ,2.46,Gifts,17,2
22948,METAL DECORATION NAUGHTY CHILDREN ,1.66,Gifts,13,4
23203,JUMBO BAG VINTAGE DOILEY ,4.13,Gifts,11,5
23209,LUNCH BAG VINTAGE DOILEY ,4.13,Home,22,2
DOT,DOTCOM POSTAGE,170.98,Gifts,22,4
23203,JUMBO BAG VINTAGE DOILEY ,2.08,Home,29,4
23203,JUMBO BAG VINTAGE DOILEY ,1.79,Home,26,5
22939,ADULT APRON APPLE DELIGHT,4.95,Gifts,15,4
11001,ASSTD DESIGN RACING CAR PEN,1.27,Toys,24,5
20829,GLITTER HANGING BUTTERFLY STRING,1.69,Toys,23,5
23275,SET OF 3 HANGING OWLS OLLIE BEAK,1.04,Gifts,10,4
23231,WRAP  VINTAGE DOILEY ,0.42,Home,19,4
20897,VINTAGE NOTEBOOK PARIS DAYS,2.55,Toys,27,2
23240,SET OF 4 KNICK KNACK TINS DOILY ,4.15,Stationery,24,2
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,2.08,Home,27,3
90209A,PURPLE ENAMEL+GLASS HAIR COMB,2.1,Home,18,2
DOT,DOTCOM POSTAGE,214.11,Home,17,4
23203,JUMBO BAG VINTAGE DOILY ,2.08,Toys,17,6
23209,LUNCH BAG VINTAGE DOILY ,1.65,Stationery,12,2
23360,SET 8 CANDLES VINTAGE DOILY,1.95,Stationery,16,3
23236,STORAGE TIN VINTAGE DOILY ,2.89,Home,26,6
35638A,PINK AND BLACK STRING CURTAIN,1.95,Stationery,19,6
22130,PARTY CONE CHRISTMAS DECORATION ,0.72,Gifts,29,3
23332,IVORY WICKER HEART LARGE,1.65,Stationery,17,4
23329,DECORATIVE WICKER HEART LARGE,1.65,Gifts,27,2
44235,ASSORTED COLOURED CIRCLE MOBILE ,0.42,Home,21,5
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,3.75,Home,20,3
23330,DECORATIVE WICKER HEART MEDIUM,1.25,Home,26,5
23329,DECORATIVE WICKER HEART LARGE,1.45,Gifts,13,5
23334,IVORY WICKER HEART SMALL,0.55,Gifts,17,5
23332,IVORY WICKER HEART LARGE,1.45,Stationery,29,5
23333,IVORY WICKER HEART MEDIUM,1.04,Gifts,16,6
23203,JUMBO BAG VINTAGE DOILY ,4.13,Toys,24,4
23209,LUNCH BAG VINTAGE DOILY ,4.13,Home,20,3
23245,SET OF 3 REGENCY CAKE TINS,5.79,Gifts,13,5
23313,VINTAGE CHRISTMAS BUNTING,10.79,Toys,13,3
DOT,DOTCOM POSTAGE,204.85,Stationery,12,5
21270,ANTIQUE CREAM CUTLERY CUPBOARD,24.96,Toys,14,2
23039,T-LIGHT HOLDER SILVER HEART HANDLE,4.13,Toys,15,2
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,7.46,Toys,28,5
90064A,WHITE VINTAGE CRYSTAL EARRINGS,4.15,Home,15,5
DOT,DOTCOM POSTAGE,203.63,Stationery,11,6
23209,LUNCH BAG VINTAGE DOILEY ,1.65,Toys,23,5
M,Manual,208.34,Stationery,13,4
23203,JUMBO BAG VINTAGE DOILY ,1.79,Home,24,6
23231,WRAP  VINTAGE DOILY ,0.42,Toys,17,6
POST,POSTAGE,3.59,Toys,21,6
23236,STORAGE TIN VINTAGE DOILEY ,2.89,Toys,23,3
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,4.15,Gifts,24,5
23332,IVORY WICKER HEART LARGE,3.29,Home,13,4
90180A,BLACK+WHITE NECKLACE W TASSEL,9.98,Home,29,5
DOT,DOTCOM POSTAGE,103.4,Home,10,3
21485,RETROSPOT HEART HOT WATER BOTTLE,12.21,Toys,11,5
84029E,RED WOOLLY HOTTIE WHITE HEART.,13.13,Toys,11,3
23333,IVORY WICKER HEART MEDIUM,1.25,Gifts,17,5
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,3.75,Stationery,29,2
23331,DECORATIVE WICKER HEART SMALL,0.63,Home,22,6
23327,HANGING CLEAR MINI BOTTLE,0.63,Stationery,12,2
23189,SET OF 12 FORK CANDLES,2.89,Toys,19,6
21850,BLUE  DIAMANTE PEN IN GIFT BOX,8.29,Stationery,15,3
22947,WOODEN ADVENT CALENDAR RED,16.63,Gifts,18,3
23212,HEART WREATH DECORATION WITH BELL,2.46,Toys,29,3
23213,STAR WREATH DECORATION WITH BELL,2.46,Stationery,18,6
23236,STORAGE TIN VINTAGE DOILY ,5.79,Toys,15,6
23351,ROLL WRAP 50'S CHRISTMAS,2.46,Stationery,21,6
23354,6 GIFT TAGS 50'S CHRISTMAS ,1.63,Gifts,25,3
35598B,BLACK CHRISTMAS TREE 60CM,6.63,Stationery,26,3
47567B,TEA TIME KITCHEN APRON,12.46,Gifts,27,2
DOT,DOTCOM POSTAGE,150.17,Home,11,4
21793,CLASSIC FRENCH STYLE BASKET BROWN,7.46,Home,21,6
22820,GIFT BAG BIRTHDAY,0.83,Home,19,3
22821,GIFT BAG PSYCHEDELIC APPLES,0.83,Stationery,13,6
23350,ROLL WRAP VINTAGE SPOT ,2.46,Gifts,10,6
84559A,3D SHEET OF DOG STICKERS,1.63,Gifts,23,3
DOT,DOTCOM POSTAGE,195.62,Home,16,5
M,Manual,2500.0,Toys,20,2
23334,IVORY WICKER HEART SMALL,0.63,Toys,28,5
22616,PACK OF 12 LONDON TISSUES ,0.79,Stationery,28,2
22999,TRAVEL CARD WALLET VINTAGE LEAF,0.83,Toys,24,5
23046,PAPER LANTERN 9 POINT DELUXE STAR,13.29,Gifts,23,6
DOT,DOTCOM POSTAGE,4505.17,Home,27,2
21986,PACK OF 12 PINK POLKADOT TISSUES,0.79,Toys,22,5
22124,SET OF 2 TEA TOWELS PING MICROWAVE,5.79,Stationery,26,5
22279,POCKET BAG BLUE PAISLEY RED SPOT,4.13,Gifts,18,4
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1.65,Stationery,29,3
23157,SET OF 6 NATIVITY MAGNETS ,0.0,Toys,24,4
23326,HANGING MINI COLOURED BOTTLES,0.63,Toys,18,4
POST,POSTAGE,1.69,Gifts,12,6
22809,SET OF 6 T-LIGHTS SANTA,2.55,Gifts,26,6
23345, DOLLY GIRL BEAKER,1.08,Home,11,6
23209,LUNCH BAG VINTAGE DOILY ,1.45,Home,29,5
23346,SPACEBOY BEAKER,1.08,Home,19,4
22337,ANGEL DECORATION PAINTED ZINC ,0.55,Stationery,23,6
22336,DOVE DECORATION PAINTED ZINC ,0.55,Stationery,29,4
22603,CHRISTMAS RETROSPOT TREE WOOD,0.72,Toys,25,2
22601,CHRISTMAS RETROSPOT ANGEL WOOD,0.72,Gifts,21,3
22594,CHRISTMAS GINGHAM TREE,0.72,Home,19,6
20977,36 PENCILS TUBE WOODLAND,1.06,Toys,21,2
21544,SKULLS  WATER TRANSFER TATTOOS ,0.65,Home,19,6
23325,RUSTIC STRAWBERRY JAMPOT SMALL,1.65,Stationery,20,4
23016,GLASS TWIST BON BON JAR,7.18,Toys,22,2
23189,SET OF 12 FORK CANDLES,5.79,Stationery,10,4
DOT,DOTCOM POSTAGE,176.41,Toys,27,4
22686,FRENCH BLUE METAL DOOR SIGN No,1.06,Stationery,13,6
22811,SET OF 6 T-LIGHTS CACTI ,2.55,Toys,26,2
23326,HANGING MINI COLOURED BOTTLES,0.55,Gifts,27,6
35817P,PINK ACRYLIC JEWEL SNOWFLAKE,0.38,Toys,18,6
35816P,"ACRYLIC JEWEL ANGEL,PINK",0.38,Home,12,4
23545,WRAP RED VINTAGE DOILY,0.42,Toys,11,6
B,Adjust bad debt,11062.06,Stationery,26,6
B,Adjust bad debt,-11062.06,Stationery,14,2
90052,CRACKED GLAZE NECKLACE BROWN,7.07,Stationery,28,4
DOT,DOTCOM POSTAGE,199.89,Gifts,15,6
20982,12 PENCILS TALL TUBE SKULLS,1.42,Toys,21,5
21794,CLASSIC FRENCH STYLE BASKET NATURAL,2.0,Toys,20,6
23360,SET 8 CANDLES VINTAGE DOILY,4.13,Gifts,12,3
23374,RED SPOT PAPER GIFT BAG,1.63,Home,12,2
23438, RED SPOT GIFT BAG LARGE,2.46,Home,28,4
DOT,DOTCOM POSTAGE,222.49,Gifts,10,2
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,0.83,Gifts,12,4
23310,BUBBLEGUM RING ASSORTED,0.36,Toys,14,3
22067,CHOC TRUFFLE GOLD TRINKET POT ,1.45,Home,22,6
84813,SET OF 4 DIAMOND NAPKIN RINGS,10.95,Stationery,22,6
47310M,SMALL POP BOX FUNKY MONKEY,1.05,Stationery,26,2
23325,RUSTIC STRAWBERRY JAM POT SMALL,1.65,Gifts,15,4
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,1.95,Stationery,16,3
35597D,PINK/WHITE CHRISTMAS TREE 30CM,0.38,Stationery,29,3
85185B,PINK HORSE SOCK PUPPET,2.55,Gifts,26,3
21212,PACK OF 72 RETROSPOT CAKE CASES,5.0,Toys,14,6
22691,DOORMAT WELCOME SUNRISE,17.88,Home,28,6
35818B,"ACRYLIC JEWEL ICICLE, BLUE",0.38,Home,24,2
POST,POSTAGE,2.45,Toys,14,4
23324,RUSTIC STRAWBERRY JAM POT LARGE ,2.08,Home,16,6
22307,GOLD MUG BONE CHINA TREE OF LIFE,1.25,Home,17,2
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,3.39,Home,22,5
23327,HANGING CLEAR MINI BOTTLE,0.55,Stationery,12,2
DOT,DOTCOM POSTAGE,1154.67,Stationery,22,2
21096,SET/6 FRUIT SALAD  PAPER PLATES,1.63,Toys,11,2
23141,TRIPLE WIRE HOOK PINK HEART,8.29,Toys,10,3
23326,HANGING MINI COLOURED BOTTLES,8.29,Gifts,19,2
37475,SET/4 COLOURFUL MIXING BOWLS,19.96,Toys,21,5
M,Manual,8.49,Toys,16,6
48184,DOORMAT ENGLISH ROSE ,8.0,Gifts,19,2
48185,DOORMAT FAIRY CAKE,8.0,Toys,21,5
48187,DOORMAT NEW ENGLAND,8.0,Gifts,15,2
48188,DOORMAT WELCOME PUPPIES,8.0,Gifts,12,6
48194,DOORMAT HEARTS,8.0,Gifts,11,2
20685,DOORMAT RED RETROSPOT,8.0,Stationery,17,3
21524,DOORMAT SPOTTY HOME SWEET HOME,8.0,Home,29,5
21955,DOORMAT UNION JACK GUNS AND ROSES,8.0,Stationery,20,4
22365,DOORMAT RESPECTABLE HOUSE,8.0,Stationery,20,2
21523,DOORMAT FANCY FONT HOME SWEET HOME,8.0,Gifts,27,6
22689,DOORMAT MERRY CHRISTMAS RED ,8.0,Gifts,20,6
22690,DOORMAT HOME SWEET HOME BLUE ,8.0,Home,21,6
48138,DOORMAT UNION FLAG,8.0,Toys,12,6
22666,RECIPE BOX PANTRY YELLOW DESIGN,3.2,Home,26,3
22117,METAL SIGN HER DINNER IS SERVED ,3.2,Gifts,26,6
23286,BLUE VINTAGE SPOT BEAKER,1.08,Home,11,2
23288,GREEN VINTAGE SPOT BEAKER,1.08,Home,15,6
23285,PINK VINTAGE SPOT BEAKER,1.08,Stationery,18,4
