product_id,stock_units
22289,29
22475,215
22504,281
22608,185
22772,217
22781,248
22805,161
22970,141
21967,280
22062,236
22113,89
22123,56
40016,184
72801C,138
84231,249
84625A,228
84661B,162
85099C,82
85232A,105
90037B,268
90202B,250
90202D,118
DOT,208
21371,106
21937,238
21936,28
21933,88
21452,221
21918,192
21917,280
22964,106
20717,197
22329,45
20751,192
22984,31
21716,288
21249,193
22843,204
22842,248
22841,135
22839,118
22341,26
22796,56
72760B,51
22794,130
22829,291
22797,116
22802,179
22786,170
22785,47
22781,75
22728,172
22727,290
22789,279
85062,95
84032A,269
22070,25
22637,132
84378,197
84375,96
22973,226
22721,51
21069,181
22929,49
22325,272
22318,230
22317,224
20682,192
22844,141
M,289
22076,43
22690,52
22725,186
22112,133
21930,281
84997b,179
85123a,125
22747,70
22748,160
22910,234
20960,223
20668,67
22758,70
71477,298
84970l,173
DOT,34
15056p,230
20674,49
22125,116
22726,124
47518f,190
84347,233
84828,82
DOT,186
20766,279
21069,132
21070,117
21071,224
21115,148
21213,142
21911,30
22118,98
40046A,87
37467,59
21844,124
21067,83
21442,261
84813,160
21313,222
21318,158
85188A,166
85194S,32
90096,227
90120D,256
90187B,252
DOT,215
21877,286
17096,125
21167,85
21192,214
21198,291
21199,58
22091,263
22101,97
22243,33
22336,224
22338,263
22339,103
22341,181
22420,114
22421,42
22675,175
22774,237
22798,257
22897,269
35916B,67
35916C,21
46776C,105
47570B,153
84249A,226
85038,170
85062,35
22741,136
22944,251
84949,142
85020,173
21733,36
21756,162
21773,180
84510E,227
84251C,215
21774,249
22342,122
22363,229
22372,21
71053,36
71459,53
21932,140
21972,64
22390,160
22497,72
22534,212
22556,159
22613,209
22745,225
22817,55
22863,292
22912,263
22701,224
22729,29
22254,83
22255,92
20763,152
20828,278
20839,271
20967,187
21171,83
21520,198
90123B,107
90174,55
DOT,202
84527,35
72799C,217
85212,147
71101E,34
21457,30
90072,223
90073,282
79191D,121
72134,82
21456,61
21317,205
35647,97
22215,48
90214G,277
82551,285
21932,77
47570B,44
21408,164
21485,288
21846,147
21935,137
22025,231
22106,275
22152,102
21060,31
20685,229
20893,265
21033,263
22315,104
22317,229
22513,271
84945,193
85114B,220
DOT,71
21625,227
21706,104
21775,27
21883,266
85170D,132
90125E,238
DOT,57
22211,296
22367,72
22861,61
37448,266
72807C,90
79066K,93
82483,47
84596B,149
84638,229
84884A,220
22725,199
22794,223
21401,114
21933,58
22134,254
22963,70
37342,32
84792,240
84916,118
85187,157
DOT,188
72819,294
20725,45
21059,33
21232,276
21679,289
21992,296
22476,94
22776,234
84992,46
85071A,95
DOT,29
84872a,97
22381,180
DOT,153
22938,165
70006,212
22763,137
46775D,111
84789,163
22860,29
22933,72
35915C,72
47480,192
72351B,25
72800C,192
85111,206
85202,148
90051,268
DOT,205
22059,159
22068,138
22073,229
21407,261
20652,49
21454,166
22322,264
22473,192
22479,88
22487,156
22498,96
22609,203
22610,118
22618,196
22185,237
22228,189
22248,64
22249,229
22280,274
22293,206
22312,50
22313,294
21746,127
21749,177
21758,141
20803,198
21108,98
21507,196
21688,211
21695,276
21709,225
21980,20
22027,254
47503H,159
47566B,162
22251,148
90160D,23
90185A,213
90185B,84
22286,258
15056BL,220
20846,278
22325,218
22465,290
22677,180
22819,251
22834,203
21262,63
90190A,220
90201A,26
90201B,30
90201C,286
DOT,157
90000B,283
90160A,135
90160B,133
90160C,268
21631,53
20795,120
84976,97
84800M,130
84632,81
22257,95
90197B,143
22193,190
79321,170
84987,292
DOT,213
84988,182
72801c,63
22405,41
22090,213
21210,282
21974,248
85175,30
20831,272
22256,203
22685,211
22683,51
22754,31
84755,229
84813,228
21879,194
21891,144
21907,296
22529,178
22531,36
22536,26
21633,200
22537,194
22597,152
22468,143
22258,275
22314,148
22375,272
21422,241
22764,173
22795,207
22903,252
22931,239
90120A,189
90120B,121
90120C,255
90214E,134
DOT,99
85015,77
85088,43
90037A,298
22939,274
90125C,90
22663,118
21257,256
21407,81
35913B,41
22146,150
21519,48
22627,293
85047,188
21670,265
21671,211
22498,118
22728,246
22729,161
84989a,224
47570b,261
21988,21
22374,70
22509,245
22645,98
85049e,90
DOT,20
21476,39
22183,152
37351,58
85160A,69
21988,227
16052,254
72815,81
21623,235
21617,62
21588,298
20986,299
21977,146
84378,152
84997a,38
85039a,245
37333,142
DOT,242
22854,240
22934,50
82613B,154
84968C,134
85173,257
85232D,86
21947,134
22081,169
DOT,299
22268,91
22299,217
22311,216
90214I,78
90214V,158
22431,31
22432,289
22471,185
22496,44
85188B,272
85203,102
90104,240
90124B,227
22595,254
22653,135
22760,179
22762,284
22770,198
22833,299
22869,256
22873,296
84950,285
35923,70
62094B,220
22935,290
21207,71
21222,222
21344,143
21413,151
21446,214
21470,113
21472,243
21557,272
21640,221
84974,102
22606,70
21107,293
21109,251
21131,257
21165,224
22837,83
84509A,299
21534,152
21539,141
21630,166
21682,168
21899,221
21901,211
21955,208
20801,210
20802,128
20832,249
22192,199
DOT,185
22582,239
22602,199
22617,150
82613C,55
22684,111
22895,50
22768,59
22910,87
35653,250
46776D,37
72821,81
22904,207
22246,90
22091,177
M,75
90123D,27
90123A,228
90010E,265
90148,131
90016B,264
90016A,243
84847,243
85188A,51
20898,236
85141,78
21316,36
21320,48
22822,128
22089,22
22426,96
85026B,280
85034C,202
85093,91
85094,295
21128,66
90012A,130
90019B,84
90141A,280
90183C,292
90185C,232
90190C,216
DCGS0069,25
DOT,146
21367,113
21368,71
21372,101
21382,285
21677,116
22135,271
22229,142
22247,102
22250,275
22270,166
22273,297
22281,290
22310,52
22409,291
22553,234
22796,269
47590A,192
47599B,262
48184,164
71279,29
72800E,295
79030D,32
84631,70
84661B,71
20818,34
85160B,255
84465,173
20851,132
22881,186
84715,201
84919,93
84907,277
85024B,47
21394,230
21530,209
21654,172
21917,55
15039,280
17091J,43
20956,106
21111,46
21200,121
21201,175
21209,293
DCGS0003,159
DOT,215
22605,133
22626,85
22804,171
22811,287
22902,55
21250,231
22965,178
22976,28
35637C,48
40003,52
21265,34
21814,147
22114,210
22119,81
22147,153
22208,40
22209,125
22852,59
DOT,112
21179,199
21811,284
22203,116
22621,199
85174,288
DOT,296
22559,20
85014B,38
85014A,285
22414,146
84029E,111
84997d,59
20829,241
21386,80
22216,178
22223,64
22264,287
22505,270
22932,277
22957,161
37462E,131
71403,144
79160,80
85124C,238
DOT,178
71496B,86
15036,59
85146,290
35915C,229
17028J,276
17084A,275
84795C,268
84660A,181
21758,182
62074B,240
84279B,160
21922,202
84795B,99
16016,69
85208,79
21563,235
21564,71
22817,167
22983,146
10135,189
21001,168
21812,212
21815,204
21873,114
22070,185
84006,291
84086C,123
84279B,87
84660B,57
DOT,259
22156,135
85230A,292
84801B,128
84805A,88
84509C,170
47421,67
47422,290
17136A,103
21070,102
22151,174
85206A,228
90205C,74
DOT,255
16216,263
18094C,87
21084,88
21114,75
22559,194
22647,132
22849,42
22984,293
51014A,134
84683,278
84951A,188
84951B,52
84952C,191
21294,231
21544,292
21626,169
21676,244
21781,209
21850,46
21905,215
21918,159
22108,213
22334,238
22378,162
21115,76
35923,57
22899,46
79066k,109
DOT,44
22410,21
22698,106
20749,100
22149,168
22174,265
22403,141
84969,175
84993a,120
DOT,181
DOT,192
21578,219
22674,97
72807b,243
21359,80
21580,213
22671,53
70006,265
84509b,24
DOT,129
21818,45
84708B,66
22595,121
75049L,148
21849,242
21913,242
22089,213
22180,113
22291,21
22292,268
22414,102
22561,53
22690,49
22916,118
22917,187
22918,131
22919,236
22920,122
84660A,88
84876B,87
84926A,237
84976,173
85016,49
90085,142
DOT,87
15044B,114
18097C,226
44089A,232
84723,159
22038,45
84086C,158
84429A,87
37462E,72
22300,118
21143,155
21987,62
22142,163
22222,73
22847,52
72801D,263
84559A,40
84559B,249
84849D,155
85180A,76
90214W,253
DOT,23
21980,210
22713,82
22985,219
22698,267
21877,135
22348,93
22730,249
22725,26
22652,130
21984,174
21175,54
21155,222
22894,261
82483,234
82486,58
21174,297
90037B,183
90098,211
22103,112
15058C,258
22989,56
84406B,208
85036A,277
22412,166
44235,189
44234,99
21788,211
21789,297
22057,38
22519,256
22673,267
84968d,241
DOT,255
22524,196
DOT,28
22541,118
21471,86
21524,271
21872,109
21922,140
22031,209
22259,271
22639,50
22748,24
22813,222
72598,223
72802A,267
84865,148
84931B,242
85184C,113
DOT,204
16168M,151
21202,105
21397,174
22563,67
22564,169
15036,295
47566B,85
21035,144
85184C,95
22520,180
84509a,205
DOT,171
21917,53
21918,122
22695,133
DOT,286
22989,84
47504H,62
47566,280
21166,203
21972,45
22113,116
22665,87
22666,222
22732,124
84997c,66
21041,249
21155,201
47566,192
84452,155
84997D,210
84997B,233
84997C,82
84997A,23
82484,202
22353,229
22863,274
22173,105
22990,117
84568,198
84598,79
84659A,159
22609,262
20694,282
85092,89
37413,35
21719,26
21722,174
22376,55
22384,150
22990,42
35818P,201
35819B,217
47591D,57
84527,276
84569D,287
84947,299
85025B,200
90036D,54
90146,96
90175D,226
DOT,102
79321,115
21494,107
21851,177
22155,266
22396,23
22399,269
22640,265
22691,39
22797,188
22955,77
35911A,46
35912B,282
35954,161
84356,35
85185B,100
90214T,256
DCGSSBOY,299
DCGSSGIRL,34
DOT,224
21035,84
21175,184
21208,191
35815P,180
82484,240
22378,221
21228,115
21723,52
22021,203
22482,144
22611,81
22870,78
22879,188
22889,204
22968,88
82484,185
85032A,122
DOT,190
22660,20
22896,100
79321,87
22167,181
85114b,195
85215,202
DOT,258
84536a,290
DOT,113
20984,154
DOT,41
22775,279
21080,213
84596J,208
84678,257
84712B,80
84763,58
85035B,195
90198B,120
90200B,26
DOT,183
15036,106
16207A,196
21125,42
21641,292
21666,202
22214,158
22274,159
22279,141
22661,91
22888,282
72760B,165
82486,59
84596E,77
84596F,169
82552,282
21175,270
82583,88
22662,162
85232A,225
20902,160
85232D,246
17012C,191
21220,113
21291,282
21826,298
22327,102
22344,80
22458,170
22459,29
22784,34
22872,127
22913,179
35921,158
72799F,101
72807B,133
72812,27
79403,102
84509E,162
84563B,37
DOT,261
20748,149
47591d,239
82001s,125
85014b,281
DOT,235
21172,74
DOT,287
90202B,266
90202C,36
90174,181
90039C,186
90120B,198
90122B,178
79063D,131
90070,107
75178,148
75172,89
DOT,153
11001,100
20768,67
20771,253
22332,35
22887,113
48129,43
82567,223
85032B,65
45013,73
21636,147
22616,82
21981,166
21982,65
21986,269
21985,281
85177,190
22651,39
21878,42
21746,269
22301,299
84535B,235
71510,177
15056N,251
22525,81
DOT,259
21889,187
21641,56
44265,209
21204,89
21454,178
21455,24
21703,47
35915B,202
71270,208
22261,213
82567,179
84422,222
84997D,241
DOT,152
17084P,106
20653,161
20707,282
21094,233
21471,239
22828,286
22491,60
82583,113
20998,116
DOT,33
35241,145
22774,115
79323B,62
82484,107
82600,36
20966,149
90055,183
90064B,23
90011B,277
90064A,260
90063A,110
90063B,170
90029,166
22543,252
84840,95
44089C,195
44236,167
22748,92
22926,39
22782,286
90175A,77
DOT,291
21830,290
21898,277
22061,261
21577,65
21689,40
21724,32
22914,106
22989,238
35915C,174
47574A,197
21065,76
21084,138
21090,40
21179,51
21439,203
22535,247
22894,30
82095,111
85136A,276
90014B,259
90024B,169
84519A,184
C2,44
22503,167
84798B,187
84803A,264
17003,137
21914,52
22440,36
22521,288
22523,135
22566,266
22789,180
90086,152
DOT,248
20659,89
21162,55
21248,211
20992,285
84406B,94
84509G,68
84509A,113
21681,137
35909B,45
90180B,132
90152C,185
90152A,181
90018A,214
90023,125
21422,205
21421,37
84880,237
21287,235
84406B,119
84796B,213
85150,192
85170C,232
90128D,76
DOT,264
21818,94
22138,276
21332,82
20902,152
20970,236
23231,237
23230,103
22989,247
22990,102
22907,170
22613,298
22631,244
22556,161
21164,221
20973,106
21058,65
21195,179
21191,152
21192,70
84663A,27
22883,65
22885,79
22780,22
85180A,171
20931,37
22461,151
35637A,240
85163B,172
21673,278
84661C,239
84857C,65
84859C,161
22747,41
22745,133
22746,265
21785,239
20803,148
21756,278
23232,157
79160,141
M,276
22092,140
22446,248
21618,141
22538,172
22871,146
84360,73
21095,96
DOT,89
22335,223
22597,256
22602,66
22185,201
22192,66
18007,205
48138,274
79406,194
22289,149
22980,169
21811,55
22993,40
21556,221
21206,23
21288,116
21389,157
21457,98
21555,23
22186,179
22304,241
22391,122
22821,281
22832,28
51014L,231
85136C,202
DOT,71
23006,47
23004,254
23002,232
23003,35
23000,191
22994,223
22998,50
21633,267
22890,235
35004B,114
DOT,144
22313,139
84795b,167
DOT,155
21982,172
22180,125
22615,65
DOT,163
21916,191
22086,163
84596f,183
DOT,111
DOT,48
84596g,64
DOT,22
22182,149
DOT,190
22691,45
22733,198
22736,154
22739,278
22898,171
22991,123
22992,33
21672,151
21671,200
21670,150
21898,272
22805,180
22772,124
22771,31
82582,206
21905,26
21174,106
82599,275
22674,123
84406B,202
77101A,286
37413,217
79063D,131
22191,74
22993,190
22937,287
23003,84
22999,246
22998,187
22995,52
22996,175
22691,117
22978,296
22997,80
23005,154
22996,35
22995,152
22999,106
79062D,110
20837,255
47341A,50
20782,294
20981,36
22359,267
22635,85
22956,44
47580,140
gift_0001_30,245
DOT,53
16048,151
17003,204
47594B,194
82616C,290
84596G,246
84596L,104
84877B,124
22411,90
22120,152
22845,285
22190,137
84926E,169
22351,216
21087,185
21110,114
21124,173
21126,138
21847,35
22500,210
22507,165
22628,180
22938,266
22996,105
23000,274
23004,234
23006,191
37491A,208
37491D,94
37495,180
47310M,298
84843,115
84872A,126
85095,181
DOT,182
44092C,252
84997C,64
84997D,183
79331,294
85092,298
84306,168
22223,145
44092B,150
90018B,239
90065A,225
90191,189
90024F,196
90026D,260
90024C,194
90000B,152
90000D,21
90000A,187
90026C,68
90026B,298
20705,156
20704,125
35638A,235
22488,103
21749,277
21975,218
21390,125
22131,224
85194L,212
20979,207
21035,242
21684,206
21947,58
22480,259
22482,157
22754,266
22755,86
22757,219
22819,73
22908,61
22292,27
84970L,195
35961,76
21209,288
21208,181
22832,286
22026,52
22814,164
22334,156
22332,269
22743,154
22653,192
21987,177
21989,245
22437,224
22992,192
22895,100
84987,268
84691,48
84796B,208
22892,127
22991,102
M,255
21112,230
90147,78
DOT,207
21865,200
21867,113
21955,113
22366,289
22383,131
22641,149
22660,40
22993,286
22995,196
22997,72
22998,212
23002,218
84796A,177
22992,225
22233,204
22994,248
85049H,64
85059,190
22605,179
22615,97
90133,87
22999,118
22829,75
22868,155
47585A,222
48187,187
48194,181
22967,26
21794,151
21905,259
21928,274
DOT,96
84660C,137
22093,250
90057,264
22053,242
22383,130
84997B,209
84997A,197
22380,207
22664,136
17012B,189
90209C,115
90209B,203
22268,262
22267,141
82486,109
21873,297
20828,262
84876B,247
46776B,146
22980,126
22815,60
84997A,228
22270,214
16235,153
22416,146
84997D,239
22216,246
21414,149
82095,249
20700,227
20780,275
77101A,42
84631,289
84637,42
84638,103
84661C,201
84858C,161
84877B,185
85036A,188
DOT,232
21725,166
21881,91
22084,152
22114,145
22263,163
22349,37
22452,230
22480,204
22607,145
22771,90
22805,240
48111,31
48116,233
84663A,296
85034A,286
15044A,297
20694,83
DOT,68
35637C,59
84509c,165
84510c,212
DOT,131
21708,216
DOT,217
DOT,254
21207,152
21159,89
DOT,137
DOT,193
21613,144
22383,23
84997a,183
DOT,286
21211,296
22730,21
84997c,203
84997d,186
84466,227
90214A,208
21884,128
22210,74
22217,188
48129,264
84687,285
90206A,174
DOT,194
21668,70
21671,67
21672,20
21707,239
22232,160
22774,166
90100,240
21087,48
22702,279
21112,45
20679,190
21928,226
21219,260
21285,160
21673,39
21833,35
22393,260
22395,37
22772,23
22783,198
22980,76
48184,22
84509B,81
DOT,99
16052,205
20617,163
20931,190
10135,263
84356,189
84819,194
84809B,276
21166,66
21418,243
84858C,213
DOT,109
DOT,133
84997b,271
22183,255
72140E,75
10080,115
22886,176
22888,256
22879,210
22445,59
22853,266
22991,144
DOT,34
10133,200
21675,271
22627,230
22559,108
M,213
M,211
22470,185
22365,237
22363,173
22300,157
22064,101
20685,137
22383,162
85099F,46
21899,229
22699,226
22698,32
22689,165
22649,282
72134,244
17001,190
71050,36
17014A,92
21211,277
21523,45
21609,191
20686,267
84563A,155
84898F,99
85130C,242
90016B,84
90028,24
90030B,29
DOT,179
35916A,190
47566,256
48138,298
21375,194
21377,165
21379,206
21813,217
22230,239
22524,30
22525,217
22773,193
22948,96
48188,161
84661A,162
84968A,208
85172,282
90000A,299
90011B,36
90016A,262
90032,58
90124A,27
90135,132
90157,266
90176A,181
90176C,152
90177A,107
90177C,240
90178A,252
90187A,150
90192,59
90211B,291
15058B,286
21088,43
21238,235
22283,154
22580,135
84306,275
90001A,204
90118,219
DOT,70
22053,261
35916C,238
22395,41
84687,83
21488,190
79051A,60
40001,258
46118,126
84802B,280
84803B,273
84798A,164
84766,220
DOT,267
21033,123
21711,24
20618,187
22416,168
DOT,186
21683,297
DOT,64
M,290
M,269
M,234
22820,125
75131,272
84789,248
90122B,128
DOT,231
21055,77
21615,261
M,284
21293,257
23182,83
20796,276
22979,158
22119,133
23177,214
23193,258
23194,34
23176,297
22982,179
82484,25
23126,153
23127,240
16020C,132
10125,196
20869,260
21205,128
21902,32
22267,74
22604,254
47481,252
47563A,131
79302M,178
82616B,25
85124B,245
90016C,186
90025D,102
90190B,188
90214Z,141
DOT,150
21621,60
22978,160
22539,206
22708,114
84997B,176
22046,103
22615,295
21981,21
22093,265
22045,225
22541,257
22540,270
22272,42
21320,217
22800,68
23127,154
46776C,200
23128,238
23126,218
23194,175
15058C,187
23183,206
23179,212
23178,181
22981,161
21635,222
22502,75
22775,31
21096,189
22993,69
23177,279
23182,89
23193,248
85130D,230
90214Y,232
DOT,209
20685,71
90166,81
21112,79
21111,234
21106,140
15044D,269
15044B,275
15044A,238
15044C,212
20754,51
21039,157
37423,128
23180,78
21634,269
90141C,112
90141A,160
90183C,197
90124B,272
22440,96
23194,69
23193,34
23049,285
23053,210
23054,96
23050,147
23052,141
23051,251
79026B,59
23128,58
23185,104
85169B,188
90184C,181
DOT,208
21035,230
21669,188
22692,98
23126,190
23127,50
23128,57
79406,32
23184,155
21713,221
21793,100
90084,228
35607B,295
21172,145
22826,101
85049g,82
DOT,62
DOT,274
22191,97
85014a,193
DOT,160
21744,74
DOT,251
22824,57
22979,246
22982,263
90040C,56
90038B,215
90038C,25
90214P,181
35916A,230
22797,239
21928,207
84596F,33
84596L,229
84596E,269
62096B,166
21736,31
M,181
21626,154
22365,297
22499,266
22514,35
22515,144
22516,150
22517,86
22558,24
22786,210
22822,128
22856,287
22857,268
85169C,187
85169D,235
gift_0001_10,50
DOT,192
22978,211
22979,174
22982,41
23053,260
23184,181
48185,107
72802B,246
21504,95
21246,291
21394,253
21415,61
21459,20
21460,252
21461,154
21624,203
21678,116
22614,46
23180,25
23183,229
35911B,277
37476,72
79191D,161
84251B,192
85093,77
DOT,199
16258A,132
84593,30
16248B,100
21841,224
84313C,55
84313B,118
22394,209
84531A,260
84531B,54
21043,136
21038,179
21040,289
17136A,268
23181,176
21981,293
22616,296
20802,164
22799,41
23187,239
35911A,112
72799F,293
37444C,50
37444A,286
M,216
23126,135
21397,130
22425,250
22443,273
22981,142
35809A,89
35911A,155
35914,82
84595E,127
85114C,45
85211,292
90177E,51
DOT,268
21397,179
21524,214
22105,112
22691,77
23176,192
46776E,105
90143,153
DOT,286
20866,286
21039,282
37423,25
72128,70
23186,23
M,42
21260,135
22764,31
84596B,211
84596G,97
84086B,173
47593A,266
47593B,142
79063C,88
23010,270
23007,259
37479B,229
23181,203
37343,137
37342,170
23009,63
23007,62
23008,236
21398,165
21623,144
21634,248
21713,166
22564,219
17013D,252
22913,153
22989,35
35241,138
37500,94
37501,58
46118,295
84507B,94
84507C,271
84673B,124
90204,91
DOT,33
84988,157
85088,224
85093,259
22742,77
20974,283
20975,55
21380,76
22432,83
22433,135
22431,37
23010,77
20653,59
22066,138
23008,200
23009,149
21398,113
POST,56
84535A,120
21392,61
21399,112
21462,166
22127,274
22502,142
22651,132
23051,149
23182,107
37479P,297
47504K,69
84707A,170
85087,243
90210A,23
DOT,138
M,226
21116,95
22241,187
85159A,160
16202A,240
20998,81
21129,168
21395,28
21402,202
22087,53
22206,125
22414,103
84535A,253
85078,240
DOT,164
46000S,278
46000M,52
22467,255
37500,144
37482P,196
84596J,88
21403,249
21402,72
85094,113
M,128
84563A,293
84563B,212
22989,165
21136,294
22168,29
22371,167
22656,256
22062,243
84842,198
17129F,148
16156S,74
21401,159
21394,150
84227,33
85027L,53
22060,124
M,177
51020A,249
51020B,30
16161G,47
22428,93
35809A,174
35810B,178
35810A,41
85132a,155
DOT,160
DOT,62
20619,102
DOT,26
DOT,84
DOT,189
DOT,21
DOT,242
84519A,247
85071C,51
85132c,263
DOT,96
22123,246
90201B,72
22072,281
22933,93
22740,25
17003,125
85152,214
22717,229
23182,185
85187,294
85053,33
85161,77
21206,203
22468,39
22626,32
21078,116
16259,284
47013A,288
22423,163
20757,197
22634,228
23194,57
79321,177
85017A,176
85130B,284
DOT,192
21747,212
22062,97
20654,75
21189,82
21866,86
22394,78
22921,210
23009,102
23010,172
37467,25
37475,210
90022,109
90073,255
DOT,31
21292,175
21622,198
21680,141
22633,262
22687,154
23007,55
23008,193
85212,147
90129E,138
DOT,87
22895,114
35810A,39
79030G,266
84997D,268
DOT,141
22567,233
22806,177
23049,36
23050,212
23052,296
37479B,207
75178,287
15058C,148
84919,298
84997A,258
84997B,129
85146,72
90070,182
90182C,168
DOT,104
21556,70
21686,92
22447,257
22673,66
21033,235
23184,236
85160B,41
37479P,234
37333,100
85036B,234
47367B,88
22171,109
22692,38
22623,108
22521,100
22430,214
22631,150
21556,104
M,262
20785,100
84856L,289
84977,285
84946,151
84968B,267
M,254
90075,49
90068,261
90030B,44
90031,246
20728,64
23179,90
DOT,218
DOT,97
DOT,35
DOT,99
22851,241
22741,264
21750,68
35910B,188
46776E,217
84828,261
22127,91
84750A,113
78033,65
21967,156
20934,234
84795B,210
85208,258
DOT,228
21456,200
21467,230
21650,186
21745,168
22102,28
22753,193
21395,186
84946,149
37327,25
37351,166
37340,53
85159B,162
21393,48
37488A,90
85030,41
35265,90
79063D,191
21637,67
47344B,270
46126A,284
17129F,27
84659A,26
21239,48
21293,232
21669,169
21673,39
21986,119
22400,52
23054,286
84569A,81
85103,97
90013D,230
90026B,174
90137,38
90182B,112
DOT,220
21306,204
21360,75
21374,164
21559,217
35911B,167
72800D,193
84531A,203
84828,29
84946,173
DOT,152
20777,277
20867,273
21638,36
22483,164
22979,284
DOT,85
37330,106
84858C,280
22137,283
47503A,269
79191C,152
79190B,209
21916,92
47471,188
47481,110
35095B,222
35095A,210
47518F,50
84429A,195
90124C,166
DOT,111
22181,183
22540,169
22541,81
22543,25
22546,198
22123,245
22257,54
22841,148
22928,51
90129F,166
DOT,90
21581,245
84558a,89
DOT,111
22183,137
22622,178
DOT,200
DOT,58
DOT,43
85078,132
21400,63
22062,154
35914,27
POST,158
22582,35
22584,271
22546,181
90036F,108
90131,269
17014A,139
22436,88
72819,272
85183B,151
90165A,124
DOT,285
20761,70
85049a,35
DOT,103
84796a,299
DOT,36
85224,67
23077,223
POST,34
23076,198
85054,179
23078,251
22526,171
21770,159
84691,140
47013C,234
84548,123
84796A,96
15030,54
47593A,158
21621,93
22900,246
22479,100
22478,85
22477,200
22458,80
21897,68
21898,129
21876,37
21896,67
82551,215
82552,280
21259,282
85066,176
22459,57
84358,279
22985,102
23159,162
23154,294
23156,80
23155,26
21033,257
15058A,118
22839,148
22843,225
22897,132
84924A,179
DOT,23
84569C,168
22507,29
23159,231
23154,51
23158,114
23156,155
22201,129
22533,254
84251G,107
84509C,73
DOT,213
21132,180
21592,27
85145,223
84951B,259
21288,216
21839,170
85028S,74
85028L,147
M,156
16048,190
21270,156
85028S,219
AMAZONFEE,135
90164A,154
90124A,210
90124C,94
21847,252
POST,161
21196,175
22453,130
22693,277
22894,225
22939,48
23076,42
23077,144
23154,238
23155,210
23156,297
23159,29
72802C,293
82483,47
90000D,204
DOT,294
23126,215
23127,218
23128,261
DOT,117
22383,30
22712,101
23128,71
23126,173
23178,123
23179,262
21188,275
22297,134
22327,254
21211,151
22650,97
22136,180
23155,112
84509E,163
22526,115
DOT,296
DOT,116
85049b,119
85049d,247
DOT,142
DOT,183
DOT,24
21935,145
DOT,38
16156L,98
21750,214
23158,115
85049D,29
90024E,200
90075,180
DOT,146
20781,144
21399,162
22900,206
85175,107
90040C,77
DOT,92
21032,133
22979,115
22747,186
22745,185
22748,160
22746,133
23194,23
23193,248
23182,101
23177,228
23176,240
23128,86
23127,148
23078,166
23077,153
23009,241
22999,149
22998,244
22996,260
22993,159
22992,252
22991,162
22989,71
22988,218
22980,83
22977,249
22975,125
22974,237
22972,49
22970,143
22969,67
22966,111
22965,226
22964,33
22961,80
22960,240
22956,174
22951,267
22937,110
22934,98
22933,58
22930,142
22927,163
22926,101
22921,165
22920,104
22919,254
22918,195
22917,258
22916,84
22908,71
22907,71
22900,126
22899,49
22897,295
22895,158
22805,147
22775,144
22773,203
22772,81
22771,165
22759,47
22727,278
22726,256
22722,256
22720,203
22713,28
22693,167
22686,223
22685,105
22684,228
22683,34
22682,149
22681,258
22680,192
22679,236
22678,41
22677,172
22676,292
22674,224
22672,77
22670,203
22666,55
22662,231
22659,106
22630,268
22629,129
22616,169
22558,78
22556,66
22548,128
22533,189
22492,293
22469,108
22457,206
22440,199
22417,240
22382,96
22367,147
22355,159
22348,110
22243,262
22197,152
22185,74
22178,223
22148,137
22084,280
22029,247
22027,268
21982,238
21980,40
21929,117
21916,230
21915,271
21790,170
21673,183
21672,126
21671,251
21670,198
21669,171
21668,196
21621,90
21509,60
21507,269
21506,83
21354,130
21172,127
21056,281
21055,177
20971,25
20724,30
20719,87
85099F,299
85099B,208
84978,89
84970S,269
84828,272
47566,136
84375,91
M,34
79321,191
22807,179
POST,227
22719,200
22900,224
21931,117
15036,289
84856S,294
20821,127
22055,295
21686,159
84568,57
82616C,214
85019B,57
82616B,141
22385,253
85099F,182
21930,199
22411,41
21929,21
85099C,49
21928,198
47469,74
15036,203
23158,292
20712,242
22386,227
21468,293
21696,186
22448,43
90168,78
90169,272
DOT,55
84660C,67
84660B,217
85141,202
85144,50
22558,91
22895,239
84743C,100
22085,106
23157,242
85099F,292
22386,225
85099B,267
DOT,218
22607,124
DOT,105
DOT,226
22742,212
22825,97
84531B,296
90038A,64
DOT,220
16218,45
21197,175
22423,246
79164,241
85132A,142
85132C,142
84876D,129
79163,248
21614,237
22032,242
22074,201
47504H,87
84549,235
85132A,60
90072,222
DOT,250
22372,42
90014C,53
21530,162
21096,143
21319,94
21318,263
21654,176
79030D,218
79030G,293
85132B,66
85145,51
M,116
22627,115
21528,220
22558,82
21294,38
22558,233
22946,115
21352,120
22947,149
POST,77
DOT,88
35649,269
75131,274
21090,249
21084,258
22621,285
79051A,247
21088,287
21891,109
22610,210
84751B,294
47013C,156
47013A,281
22663,165
21890,235
POST,88
20711,115
21033,253
21439,40
35809B,48
79026B,118
20801,110
85146,254
84686,156
22622,45
22623,233
M,114
M,193
M,234
M,93
M,112
21845,31
21087,269
21089,122
84951A,209
85099B,211
22101,247
22104,209
22162,217
21066,242
21518,140
21770,109
85099B,229
gift_0001_40,286
DOT,154
22286,254
22461,24
22961,151
23078,286
23181,151
35920,106
84406B,108
84576,79
84592,164
85132C,297
85205B,262
90130C,247
DOT,255
84228,101
16202E,167
79030D,198
20803,35
21982,187
22616,241
M,144
85178,207
22567,193
21520,135
21518,239
22346,79
22343,96
15056P,238
21320,118
84843,86
47021G,166
